	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOR363C	gene-YOR363C	318.240934538463	-0.217471093303916	0.474238979713394	-0.458568575352757	0.64654400730497	0.720480597678334
gene-YMR073C	gene-YMR073C	162.54099889545	0.211137920997896	0.461985452035614	0.457022878247733	0.647654601423646	0.721580436821878
gene-YIL153W	gene-YIL153W	287.7856846441	-0.197693582454949	0.433862424941301	-0.455659607954516	0.648634772026023	0.722396711374909
gene-YBR057C	gene-YBR057C	412.34705339741	-0.204373384708424	0.44844273029643	-0.45574021140521	0.648576802416211	0.722396711374909
gene-YGL068W	gene-YGL068W	327.315006106588	-0.311520424114942	0.683938525700878	-0.455480152687269	0.648763843028236	0.72240262337959
gene-YJL012C	gene-YJL012C	641.236151078553	-0.186530789226698	0.410686863221521	-0.454192247016396	0.649690462767151	0.723296439285115
gene-YOL055C	gene-YOL055C	186.459427392892	-0.2108982003527	0.46597322212849	-0.45259725309826	0.650838777119617	0.724436678498704
gene-YHL023C	gene-YHL023C	232.049543334466	-0.196659746726396	0.434839750626273	-0.4522579788144	0.651083144352557	0.724570507833342
gene-YFL026W	gene-YFL026W	36.7070188511194	-0.308328707197991	0.682649325088416	-0.451664853192459	0.65151044176749	0.724907824742059
gene-YDR182W-A	gene-YDR182W-A	3.93501129864695	-0.770685681759239	1.71164633964328	-0.450259883662565	0.652523061400024	0.72589615197102
gene-YOR104W	gene-YOR104W	74.3991747964539	-0.251375045710733	0.559680672977108	-0.44914012194417	0.653330578918555	0.726655981163797
gene-YMR323W	gene-YMR323W	2.2245725356216	-0.966023407229055	2.15605993332043	-0.448050349760609	0.65411685950779	0.727391904924171
gene-YOR278W	gene-YOR278W	142.02762473258	0.210871978068494	0.471236470867022	0.447486540421018	0.654523803876764	0.727705798710224
gene-YIL134C-A	gene-YIL134C-A	2.59376432550828	0.834640231016667	1.86619870236779	0.447240816295549	0.654701193926779	0.727764400866618
gene-YLR429W	gene-YLR429W	504.924512224103	0.222405447684041	0.498910954425877	0.445781848867148	0.655754834453782	0.72879683334096
gene-YMR108W	gene-YMR108W	3070.73675424899	0.189522832880466	0.425645269742811	0.445260047163174	0.656131836953873	0.729077009765802
gene-YOR080W	gene-YOR080W	64.1917498990726	0.243452560051769	0.547458738427213	0.444695724012334	0.656539659860292	0.729391319871436
gene-YBR197C	gene-YBR197C	94.6606874203441	0.26290307599649	0.592917380017463	0.443405919368979	0.657472155123852	0.73028829104813
gene-YDL159W	gene-YDL159W	231.280042942902	-0.193287416499116	0.4378798489023	-0.441416559779261	0.658911455916512	0.731747748893585
gene-YOL160W	gene-YOL160W	3.47676910897294	0.731291328130843	1.65781833569852	0.441116684731753	0.659128525162369	0.731849572260366
gene-YDL186W	gene-YDL186W	30.6226381146505	0.307153817598627	0.696658189346576	0.440896012270694	0.659288280718292	0.731887731942311
gene-YBL002W	gene-YBL002W	800.024464049034	0.857711546658065	1.94830576115682	0.44023456880238	0.659767224998361	0.732280146855948
gene-YMR189W	gene-YMR189W	244.18653436782	0.258738053501024	0.589336970912403	0.439032448788083	0.66063802448808	0.732689368979085
gene-YOR357C	gene-YOR357C	177.217348053508	-0.200118790806814	0.455496120438506	-0.439342470390658	0.660413404998633	0.732689368979085
gene-YNL177C	gene-YNL177C	335.563589178534	-0.212942515336147	0.484816316284375	-0.43922307930586	0.660499903622108	0.732689368979085
gene-YJL222W	gene-YJL222W	1.6386799789549	-1.05391848443411	2.40031668419297	-0.439074765165189	0.66060736326424	0.732689368979085
gene-YHR175W	gene-YHR175W	197.262227184995	-0.2009489147659	0.458339720249311	-0.438427886321079	0.661076135161045	0.733035980420786
gene-YNL142W	gene-YNL142W	131.950998621605	-0.22355422878718	0.510125134893084	-0.438234098843285	0.661216592485186	0.733052469199626
gene-YDR334W	gene-YDR334W	338.494736630819	0.183570853397131	0.420921643133983	0.436116451580749	0.662752241459384	0.734615426015652
gene-YBR264C	gene-YBR264C	129.260900459619	-0.206423346953396	0.473773305846691	-0.435700670354341	0.663053919310126	0.734810276630569
gene-YDR051C	gene-YDR051C	436.323379449621	0.186977849318112	0.42959341999623	0.435243745864992	0.6633855124597	0.735038199739421
gene-YBL046W	gene-YBL046W	138.362261257224	-0.202645593875853	0.466281101717501	-0.434599629128067	0.663853064273575	0.735416651388282
gene-YMR118C	gene-YMR118C	133.134855540539	-0.299843565049094	0.692750610184706	-0.432830459678914	0.665137943042046	0.736700222682433
gene-YDR499W	gene-YDR499W	101.143129915968	0.216018286935577	0.499691655098357	0.432303170828532	0.665521082910649	0.736984739318812
gene-YGR098C	gene-YGR098C	51.1638873186547	0.259054034577546	0.601448956512276	0.430716574985459	0.666674465398077	0.73812193750542
gene-YOR247W	gene-YOR247W	581.099359395202	0.249748524034433	0.582751349363924	0.42856790345837	0.668237707633368	0.73918268921291
gene-YAL053W	gene-YAL053W	933.304029921854	0.235832621950242	0.550330252826435	0.428529270813356	0.668265827584984	0.73918268921291
gene-YGL257C	gene-YGL257C	158.728185417213	0.207272283431774	0.483341746841253	0.428831742315546	0.668045676904922	0.73918268921291
gene-YPL151C	gene-YPL151C	374.119132254597	-0.179358967546559	0.418796927240113	-0.428271928183765	0.668453154161909	0.73918268921291
gene-YGR274C	gene-YGR274C	277.144840269333	-0.187764602881471	0.438516409054104	-0.428181475093456	0.668519002287982	0.73918268921291
gene-YMR119W	gene-YMR119W	238.336302627016	-0.215658863552297	0.503594020576897	-0.428239523783954	0.668476743654274	0.73918268921291
gene-YOL118C	gene-YOL118C	19.4000750458788	-0.348096092546017	0.811463716107587	-0.428973083621972	0.667942812919557	0.73918268921291
gene-YLR302C	gene-YLR302C	1.82821362593817	0.930737388291759	2.1833516985687	0.426288347819504	0.669897747466328	0.740566884841091
gene-YOR298W	gene-YOR298W	31.4884567388023	0.297532795942385	0.698926760941931	0.425699533297889	0.670326802179366	0.740900879439682
gene-YLR326W	gene-YLR326W	217.912401145521	-0.193704970385526	0.45711171336888	-0.423758492115492	0.671741952377619	0.742324455893253
gene-YPL091W	gene-YPL091W	701.041745167954	-0.179164852355725	0.423734968825174	-0.422822909453208	0.672424471545964	0.742938035285593
gene-YMR156C	gene-YMR156C	94.796142430687	-0.212227852147707	0.502607862969311	-0.422253346563074	0.672840107018706	0.743256567878158
gene-YOL130W	gene-YOL130W	690.448015088316	0.219141578035846	0.520221428945128	0.421246734261231	0.67357492136689	0.74378676050294
gene-YOR354C	gene-YOR354C	315.577923747824	0.202502460928077	0.480581100820303	0.421370005150901	0.673484918406373	0.74378676050294
gene-YOL097W-A	gene-YOL097W-A	8.08507802984899	0.472020203953134	1.12656914742937	0.418989109572367	0.675224091441448	0.745466809484345
gene-YJR109C	gene-YJR109C	347.224535574731	-0.199082631881164	0.476732762336046	-0.417597966008538	0.676241084158308	0.746448413054471
gene-YGL114W	gene-YGL114W	308.023076879997	0.179496065560294	0.431527853344365	0.415954762060408	0.677443106290178	0.747633845985208
gene-YIL015W	gene-YIL015W	15.0452890743211	0.365633733357195	0.879871770626297	0.415553431265257	0.677736809251264	0.747675251483581
gene-YPL075W	gene-YPL075W	243.066923695974	0.183220060949841	0.440751515425401	0.415699219486522	0.677630112463257	0.747675251483581
gene-YNL253W	gene-YNL253W	169.495624240075	0.191104582102554	0.461713619619653	0.41390284796013	0.678945258085674	0.748725386632548
gene-YDL242W	gene-YDL242W	7.38958374319537	-0.488463114708975	1.18000168869651	-0.413951199721212	0.678909846342203	0.748725386632548
gene-YPL053C	gene-YPL053C	486.227970839698	-0.183623065782761	0.447721012190211	-0.410128318267872	0.681711820445739	0.751634283328632
gene-YNL311C	gene-YNL311C	108.052564382398	-0.209460671374081	0.510973671880628	-0.409924586922776	0.681861268667503	0.751657077471617
gene-YJR112W	gene-YJR112W	120.324521094634	0.195763016133541	0.477949091541351	0.409589681407741	0.682106967526674	0.75178594589373
gene-YPL096C-A	gene-YPL096C-A	31.6516889946932	0.276105716565908	0.675030734216164	0.409026882141178	0.682519933426956	0.752099084654171
gene-YNCB0003W	gene-YNCB0003W	4.2546409688877	0.609148124679503	1.49141170925979	0.408437268460117	0.682952676949222	0.752433894932542
gene-YGL129C	gene-YGL129C	272.472343284034	-0.190091142342149	0.466143778160835	-0.407795086512044	0.683424121219117	0.752669168972828
gene-YNR033W	gene-YNR033W	105.455292682526	-0.230198136807452	0.564385255602224	-0.407874115282868	0.683366097255554	0.752669168972828
gene-YNL189W	gene-YNL189W	957.164904910677	0.167413334152559	0.411282847034595	0.407051583501796	0.683970102426171	0.753128369715442
gene-YNL104C	gene-YNL104C	1357.95894422753	0.170545376811785	0.420352556843149	0.405719851194868	0.684948454667509	0.754063396811439
gene-YDR264C	gene-YDR264C	315.108368808304	0.171510744613486	0.425550148018934	0.403032980747205	0.68692396224545	0.756095637870392
gene-YBR196C-B	gene-YBR196C-B	6.95476104607828	0.476554352928887	1.192041216891	0.399780096674682	0.689318491558637	0.758588241935853
gene-YDL056W	gene-YDL056W	281.407703994976	0.170485509701542	0.428602098127608	0.397771057226096	0.690798953626563	0.760074173858293
gene-YGL258W	gene-YGL258W	7.99625180072955	-0.474054494657159	1.19266360444304	-0.397475443109993	0.691016891810303	0.760170674236099
gene-YAL007C	gene-YAL007C	191.383005227724	0.232714979269712	0.585891744047103	0.397197915202237	0.691221519447381	0.760252498401048
gene-YGL220W	gene-YGL220W	277.708186768525	0.178707737900574	0.450296166335384	0.396867109384784	0.691465459567203	0.760377522135223
gene-YGL254W	gene-YGL254W	121.734160724321	-0.228490496960473	0.576718225409718	-0.396190872584521	0.691964224207575	0.7607826665473
gene-YLL054C	gene-YLL054C	97.2981073866326	0.197995163856405	0.500290195337892	0.395760631932195	0.692281621713862	0.760988291138195
gene-YNL086W	gene-YNL086W	55.6537756109338	-0.250373073721568	0.633493828624105	-0.395225750289244	0.692676290422029	0.761278762416378
gene-YOL043C	gene-YOL043C	205.671558720101	0.18118265545789	0.460785489285685	0.393203908696781	0.694168883029812	0.76277555915757
gene-YNL323W	gene-YNL323W	211.281402925344	0.174072965833449	0.444097437719721	0.391970209797316	0.695080225236449	0.76348951349363
gene-YDR142C	gene-YDR142C	176.442943996536	-0.191379367656273	0.488212923767944	-0.391999798324141	0.695058362815936	0.76348951349363
gene-YMR187C	gene-YMR187C	118.545530865498	-0.193531823463684	0.494129104727224	-0.391662465562559	0.695307626844814	0.763595600732489
gene-YJL097W	gene-YJL097W	82.7317931804202	0.248184634536886	0.634787108226707	0.390973022798456	0.695817176611396	0.764011448435049
gene-YGR052W	gene-YGR052W	1894.09899654942	-0.225422303243813	0.577094705253269	-0.390615788347742	0.696081253630613	0.764157659853655
gene-YML100W-A	gene-YML100W-A	4.72279823406291	-0.56276420008672	1.44230689683614	-0.390183393923447	0.696400940157205	0.764364852895375
gene-YPL055C	gene-YPL055C	383.969361529675	-0.180931739201698	0.464120830769489	-0.389837575059327	0.696656656726002	0.764501768247729
gene-YHR101C	gene-YHR101C	175.369294471878	-0.193892550582256	0.49803801981748	-0.389312748961039	0.697044806468932	0.764640205855883
gene-YGR016W	gene-YGR016W	43.8837686473565	-0.235351291722133	0.604330056679762	-0.389441645539148	0.696949470067106	0.764640205855883
gene-YOL090W	gene-YOL090W	53.2293323250532	0.261813731861485	0.674927903566204	0.38791362822326	0.698079952456758	0.765631845638876
gene-YGL025C	gene-YGL025C	315.041554166045	0.164719663584069	0.426998961811862	0.385761274184656	0.699673478218061	0.767235410925948
gene-YDR337W	gene-YDR337W	178.773992917471	-0.238595467118024	0.619446121359442	-0.385175496126121	0.700107396695017	0.767567031275134
gene-YLR430W	gene-YLR430W	415.630237479796	0.174854128083345	0.454396176239796	0.384805456617818	0.70038155606736	0.767640459124598
gene-YOL034W	gene-YOL034W	121.512866637639	-0.192074049693892	0.499243633293004	-0.384730093455522	0.700437396830154	0.767640459124598
gene-YOR348C	gene-YOR348C	532.282500096882	-0.212457358905954	0.552552848995705	-0.38450142695329	0.700606838480864	0.767682019187686
gene-YLR104W	gene-YLR104W	148.361883907596	-0.185089831252134	0.482132421991351	-0.38389832919275	0.701053804766655	0.768027601055362
gene-YNCJ0004C	gene-YNCJ0004C	10.8320766635747	0.379475253601256	0.98932265533568	0.383570770925588	0.701296607300567	0.768149427062002
gene-YNL330C	gene-YNL330C	439.425994695261	-0.163064032119538	0.425933476351139	-0.382839201831386	0.701838992944739	0.76859928739558
gene-YHR100C	gene-YHR100C	126.399246768361	-0.181342991335227	0.473954605079847	-0.382616793658279	0.702003916587682	0.76863568957462
gene-YDR468C	gene-YDR468C	289.37680541538	-0.16288573915024	0.427053073067842	-0.381418023713329	0.702893089047841	0.76946492137514
gene-YDR183W	gene-YDR183W	68.8240421170937	-0.217801454917276	0.573404375999719	-0.379839192084195	0.70406478776194	0.770603068848011
gene-YER092W	gene-YER092W	262.831734983162	0.174882632968546	0.461433429855887	0.378998619634396	0.704688888888277	0.771141553138522
gene-YLR092W	gene-YLR092W	104.708647022294	-0.197769410721828	0.522169502267325	-0.378745617779453	0.704876774517854	0.771202574106976
gene-YEL006W	gene-YEL006W	390.159268609532	-0.172080921217801	0.45465615088946	-0.378485853278687	0.705069700993599	0.771269086338013
gene-YLR332W	gene-YLR332W	320.035100832442	-0.160160138441164	0.423778839128741	-0.377933307784885	0.705480138288718	0.77157346209317
gene-YNCC0004C	gene-YNCC0004C	4.04611333503358	0.6382643497812	1.6945381851691	0.376659762150777	0.706426469266947	0.772029826083349
gene-YMR039C	gene-YMR039C	1343.69689656953	0.151246635437186	0.401508682322258	0.376695802846406	0.706399682330958	0.772029826083349
gene-YLR097C	gene-YLR097C	203.798875879578	-0.167913448420309	0.445691118058407	-0.376748473588168	0.7063605359108	0.772029826083349
gene-YER135C	gene-YER135C	11.4300487444105	-0.378362025874416	1.00371398299504	-0.376961995433601	0.706201848252059	0.772029826083349
gene-YMR124W	gene-YMR124W	303.431965992995	0.162994969173124	0.435071992108112	0.374639076129316	0.707928907574204	0.77352696246923
gene-YNL284C	gene-YNL284C	230.379451173282	-0.2029328951054	0.54202688506346	-0.374396364271932	0.708109447482431	0.773579420728982
gene-YLR078C	gene-YLR078C	230.209706232072	0.163796850383303	0.43778567567614	0.374148492022555	0.70829384285382	0.773636070497333
gene-YPL178W	gene-YPL178W	513.849732911185	0.152481683104559	0.408536922812679	0.37323843841276	0.708970990084438	0.774085983749133
gene-YGL003C	gene-YGL003C	302.696465447337	-0.168540616361302	0.451443758945654	-0.373336906362219	0.708897711535918	0.774085983749133
gene-YNL318C	gene-YNL318C	2.6932093438184	0.674574273605944	1.81271938569978	0.372133866348834	0.709793182447473	0.774404262793626
gene-YGL083W	gene-YGL083W	178.56654887703	0.172377101784677	0.462873877962075	0.372406199597205	0.709590438741306	0.774404262793626
gene-YDR463W	gene-YDR463W	1135.82688615224	0.164660823790176	0.442106212076553	0.372446302024964	0.709560585456837	0.774404262793626
gene-YDL156W	gene-YDL156W	22.177043555094	-0.299704668699361	0.80500839944982	-0.372300051656844	0.709669460165397	0.774404262793626
gene-YPR089W	gene-YPR089W	242.511909572029	-0.163796708061015	0.441231794015351	-0.371225986618988	0.710469219271243	0.774996978674313
gene-YGR002C	gene-YGR002C	367.811261983251	-0.156185779198578	0.421634613858971	-0.370429215403125	0.711062708847459	0.775354573424737
gene-YCR075W-A	gene-YCR075W-A	27.5149246157926	-0.264941032689314	0.715032912107902	-0.370529843036559	0.710987744846404	0.775354573424737
gene-YKL220C	gene-YKL220C	62.6859682207499	0.206496294179396	0.559517490298034	0.369061374773831	0.712081978253223	0.776315201990797
gene-YLR268W	gene-YLR268W	257.869771644317	0.164436462280026	0.445760092170864	0.368890049082716	0.712209680771067	0.776315201990797
gene-YER019C-A	gene-YER019C-A	778.288886927643	-0.147223845240711	0.403011295223102	-0.365309476398694	0.714880405374046	0.779080830128511
gene-YBR170C	gene-YBR170C	248.348905242868	-0.160166827823625	0.439193786969015	-0.364683728631445	0.715347506013025	0.779444351801013
gene-YDR281C	gene-YDR281C	2.27587659784283	0.728340565475256	2.00424085941609	0.36339971917719	0.716306311520561	0.780343400587069
gene-YEL020C	gene-YEL020C	216.9506237798	0.190389215296842	0.527206777457842	0.361128163440703	0.718003640492059	0.782046510459441
gene-YCR077C	gene-YCR077C	467.553712421079	-0.148927783837839	0.413015853757378	-0.360586119111361	0.718408867524937	0.782195963391728
gene-YJR100C	gene-YJR100C	236.203096296849	-0.167152322311871	0.463522519150423	-0.360613164206649	0.718388646998167	0.782195963391728
gene-YGR271W	gene-YGR271W	179.521386699283	-0.161729876322753	0.449926811672882	-0.359458187702623	0.719252351790529	0.78296829119756
gene-Q0020	gene-Q0020	17.3957304629387	0.305269886252495	0.850402157549807	0.358971203850239	0.71961663149999	0.783218772714048
gene-YKL132C	gene-YKL132C	20.5749441225019	0.294020442336187	0.821684133947972	0.357826602934996	0.720473080715012	0.784004730077093
gene-YKL119C	gene-YKL119C	70.5483994335318	0.248049885856481	0.695226073099789	0.356790252054999	0.721248834362243	0.784410181884184
gene-YBL104C	gene-YBL104C	173.381112990497	0.162708243123202	0.455776328795876	0.356991429443175	0.721098221885794	0.784410181884184
gene-YJR076C	gene-YJR076C	443.631067745302	-0.162032765002678	0.45412577862957	-0.356801513209952	0.72124040335553	0.784410181884184
gene-YGR199W	gene-YGR199W	138.448703074655	0.181739270950551	0.50991213095357	0.356412918850717	0.721531355938807	0.784571260174147
gene-YOR304C-A	gene-YOR304C-A	103.419631084658	0.174888050226303	0.491269283847611	0.35599223476091	0.721846380521021	0.784767614658447
gene-YCL044C	gene-YCL044C	201.337064072078	0.165269196481854	0.465464656183824	0.355062826545921	0.722542524676635	0.785231933818194
gene-YGR258C	gene-YGR258C	346.467565866925	-0.160165526342129	0.451088270688887	-0.355064710721761	0.722541113161047	0.785231933818194
gene-YDR219C	gene-YDR219C	229.092530018346	-0.160799394696295	0.453686533896099	-0.354428405259039	0.723017850080762	0.78560223211493
gene-YMR064W	gene-YMR064W	315.530194080529	-0.152052459831193	0.429432002569797	-0.354078082027619	0.723280367439721	0.785741206913391
gene-YBL056W	gene-YBL056W	562.967803142935	0.172797280573788	0.489953278556161	0.352681139481304	0.724327500440846	0.78669665956573
gene-YDR286C	gene-YDR286C	47.878177998308	-0.209070930184716	0.593032971699933	-0.352545204333939	0.72442942353363	0.78669665956573
gene-YIL108W	gene-YIL108W	407.490504408121	-0.164932605385887	0.468516874578199	-0.35203130204088	0.724814787512412	0.786946725415963
gene-YER173W	gene-YER173W	136.520610482512	-0.180566843362868	0.513151021181582	-0.351878561884364	0.72492933742704	0.786946725415963
gene-YBR196C-A	gene-YBR196C-A	3.37586335568445	0.633619175608423	1.80415779914924	0.351199421639953	0.725438743992411	0.787353281644423
gene-YGR217W	gene-YGR217W	161.7891984112	-0.1730170563128	0.493488876479081	-0.350599708644362	0.725888675147289	0.787695147208538
gene-YLR410W-B	gene-YLR410W-B	3.97553780767418	0.535488782865853	1.53191574028894	0.34955498450904	0.726672699182761	0.788399357830813
gene-YGR006W	gene-YGR006W	65.572362230441	-0.190954405175373	0.548322956334197	-0.348251706352029	0.72765115911868	0.789314219620096
gene-YLR315W	gene-YLR315W	18.8982624336272	-0.285537337458165	0.821288148118466	-0.347670105933366	0.728087949710328	0.789641278792119
gene-YPL138C	gene-YPL138C	264.61293223568	-0.155290258203949	0.448516232294452	-0.346231077099569	0.729169061211946	0.79066687911836
gene-YPR188C	gene-YPR188C	286.51957072169	0.147225997597683	0.426035517895229	0.345572121134485	0.729664300662822	0.79105693220076
gene-YFR042W	gene-YFR042W	80.8059230305097	0.188848481543915	0.550566762234174	0.343007414355304	0.731592882319164	0.792949378789481
gene-YER008C	gene-YER008C	282.365964457803	-0.146182371279197	0.426324988563706	-0.342889521375904	0.731681575151643	0.792949378789481
gene-YBR159W	gene-YBR159W	279.626601033218	0.161827058248547	0.472418973136768	0.342549870878487	0.731937119862574	0.793079073443075
gene-YPL269W	gene-YPL269W	55.614453553455	0.201964326862227	0.59187250788375	0.341229444132071	0.732930858836332	0.794008430406026
gene-YFR025C	gene-YFR025C	151.485043969222	-0.177828032766468	0.522879976484539	-0.340093407213741	0.733786186470706	0.794640068725327
gene-YGR179C	gene-YGR179C	69.2703993886937	-0.193103764633667	0.567755236739912	-0.34011798066801	0.733767681498362	0.794640068725327
gene-YGR143W	gene-YGR143W	435.35425430822	0.171639103970131	0.5069314399198	0.338584452361615	0.734922796721931	0.79572331004747
gene-YER027C	gene-YER027C	273.778400144904	-0.150913072937609	0.446859361974375	-0.33771939401879	0.735574658283939	0.796281394733559
gene-YLR260W	gene-YLR260W	259.3338307318	-0.150209478459991	0.445327272776464	-0.337301323414319	0.735889762159534	0.796418832733666
gene-YMR218C	gene-YMR218C	142.433020642277	-0.159022400254125	0.471612204456254	-0.33718889959065	0.735974504671131	0.796418832733666
gene-YLL021W	gene-YLL021W	233.844404269575	0.164734588939004	0.48948208776837	0.336548758484822	0.736457089616634	0.796761466700472
gene-YHR186C	gene-YHR186C	248.367361260394	-0.145260776050048	0.431800977552666	-0.336406779052118	0.736564138138726	0.796761466700472
gene-YJR086W	gene-YJR086W	24.8945122849305	0.24662199381787	0.73498793444453	0.335545635867146	0.737213525505206	0.797168460239698
gene-YLR082C	gene-YLR082C	67.8202318150259	-0.179789993798829	0.535651705976537	-0.335647197223161	0.737136928400521	0.797168460239698
gene-YMR182C	gene-YMR182C	157.578440274172	0.180575161241795	0.540731810197192	0.333945881926095	0.73842039645916	0.798325588837213
gene-YGR181W	gene-YGR181W	150.713153096705	-0.190516996763787	0.571756254679898	-0.33321366439699	0.738973004263698	0.798775078868001
gene-YJL203W	gene-YJL203W	126.581338468464	0.16145036444345	0.488992440783671	0.330169448396188	0.741271930261546	0.800963394471797
gene-YPL174C	gene-YPL174C	163.165030731203	0.156238781520136	0.47296371520559	0.330339889714841	0.741143155397666	0.800963394471797
gene-YLR214W	gene-YLR214W	265.1268416192	-0.152905866129688	0.463389006144223	-0.329973012096231	0.741420354306101	0.800975496591655
gene-YOR032W-A	gene-YOR032W-A	3.56243223196003	0.566852582354983	1.7196903718818	0.329624792708872	0.74168348680132	0.801111493793358
gene-YIL043C	gene-YIL043C	1369.01772427353	-0.130532389899874	0.396467271789544	-0.329238752320429	0.741975234094344	0.801278342536297
gene-YLR255C	gene-YLR255C	5.84521956317504	0.442669393099758	1.35481973952773	0.326736745992544	0.743867004993305	0.802347406148153
gene-YHR005C-A	gene-YHR005C-A	283.225526305058	0.187926782239385	0.573764946190682	0.327532700432575	0.743265014286324	0.802347406148153
gene-YOR188W	gene-YOR188W	147.036812815559	0.155002738120966	0.474153002760177	0.326904474333501	0.74374013683252	0.802347406148153
gene-YJL024C	gene-YJL024C	255.122576745038	0.145151395004441	0.444601590242011	0.326475204295672	0.744064846578714	0.802347406148153
gene-YER172C	gene-YER172C	471.217313006741	0.137785154984381	0.421418581813468	0.32695557559768	0.743701485692799	0.802347406148153
gene-YER051W	gene-YER051W	228.555380404384	-0.148688955312154	0.455196216603151	-0.326648047344786	0.743934098638307	0.802347406148153
gene-YGR203W	gene-YGR203W	74.6050707914974	-0.194951264160903	0.595931775908563	-0.327136883854999	0.743564355924724	0.802347406148153
gene-YGL249W	gene-YGL249W	4.07624522553802	-0.528483802922849	1.61486112537834	-0.327262694368862	0.74346920581827	0.802347406148153
gene-YOR324C	gene-YOR324C	108.583122652612	0.176164882063071	0.540070605575037	0.326188613571184	0.744281655742663	0.802432956145165
gene-YML124C	gene-YML124C	314.29649899254	0.188360309014418	0.578838664236715	0.325410724355808	0.744870239964992	0.802919222654785
gene-YBR008C	gene-YBR008C	170.023975671947	0.148877068291658	0.457807504626687	0.325195779420563	0.745032902777447	0.802946280190538
gene-YGL261C	gene-YGL261C	2.50367569683512	-0.63933468529	1.98989957548293	-0.321289924962589	0.747990690736971	0.805985169250822
gene-YFL003C	gene-YFL003C	47.6698694163978	0.195899824622303	0.610236993818524	0.321022531584771	0.748193316122452	0.806054703987957
gene-YBR265W	gene-YBR265W	518.008629458922	0.131889800784093	0.411466249048249	0.320536134103742	0.748561943051478	0.806303019300882
gene-YBR157C	gene-YBR157C	8.16745560311013	-0.370631909303106	1.16241704519336	-0.318845900303753	0.749843369960618	0.807534271302607
gene-YER093C	gene-YER093C	186.471936172895	0.144691638285243	0.45460378448983	0.318280760569603	0.750271976934964	0.807846804901196
gene-YER074W-A	gene-YER074W-A	365.169937054579	0.136873179073596	0.430916979524036	0.317632364416871	0.750763821282754	0.808227300779682
gene-YNR044W	gene-YNR044W	21.4331515506035	0.250905910416763	0.791428375958952	0.317029206986351	0.751221440512122	0.808570818415869
gene-YIR032C	gene-YIR032C	49.9397561848846	-0.191316356067591	0.603870146954202	-0.316817045903912	0.751382429235373	0.808594992523391
gene-YKL134C	gene-YKL134C	49.3768643440119	0.201426638675678	0.641854324286579	0.313819866991726	0.753657854420341	0.810147494705623
gene-YCR045C	gene-YCR045C	46.4241045117151	0.196813315398798	0.626519895801192	0.314137374914668	0.753416704183528	0.810147494705623
gene-YGR207C	gene-YGR207C	459.966410582696	0.169175489536308	0.538343138530662	0.314252151514462	0.753329536200115	0.810147494705623
gene-YAL047C	gene-YAL047C	70.8671661477617	0.165535513636218	0.527327165431095	0.313914253783779	0.753586164258176	0.810147494705623
gene-YOR274W	gene-YOR274W	503.197309716738	-0.134585209966019	0.427899966667612	-0.31452493678403	0.753122379918192	0.810147494705623
gene-YML076C	gene-YML076C	336.857588563399	-0.155032717193618	0.493938417720611	-0.313870538576552	0.753619367265774	0.810147494705623
gene-YKR032W	gene-YKR032W	1.70234477294211	-0.772001435201147	2.48364455362357	-0.310834106303503	0.755926740030123	0.812436822234547
gene-YBL005W-B	gene-YBL005W-B	3.4557952726808	-0.520446086307474	1.6755146609921	-0.310618640602827	0.756090554571276	0.812463285536182
gene-YGR015C	gene-YGR015C	72.6244438959009	0.166000262540503	0.536547970995718	0.309385686861217	0.757028156902188	0.813321066047869
gene-YGR252W	gene-YGR252W	281.272944559186	0.132329283871302	0.430539877777882	0.307356625254516	0.758571939335563	0.814829666893942
gene-YDR347W	gene-YDR347W	286.071523005152	0.179119291410041	0.583235165813359	0.307113325651836	0.758757115126798	0.81487861655844
gene-YOL024W	gene-YOL024W	6.53991352778882	-0.381443507750155	1.24807248223353	-0.305626085968604	0.759889356524362	0.81594447645929
gene-YLR005W	gene-YLR005W	522.957953422844	0.140187638988607	0.460033602504266	0.304733476479704	0.760569150959081	0.816524210805252
gene-YML131W	gene-YML131W	1881.75729000021	-0.1371932510158	0.45168485611695	-0.303736663201917	0.761328523576737	0.817189148973412
gene-YNL172W	gene-YNL172W	111.854146166904	0.146010016683083	0.481175656808046	0.303444313146811	0.761551279566261	0.817277958968241
gene-YML095C	gene-YML095C	115.045018233938	-0.152619014593177	0.503953098059697	-0.302843687598678	0.762008987912905	0.817618835008755
gene-YHR002W	gene-YHR002W	137.613738431282	-0.141024498871241	0.467049865539204	-0.301947413491768	0.762692150836003	0.818201449077329
gene-YCR036W	gene-YCR036W	285.837726790994	-0.128096008332444	0.426049181626425	-0.300660144078773	0.763673663700708	0.819103854285379
gene-YPR139C	gene-YPR139C	141.011495616198	0.156801831355051	0.522827603987478	0.299911156486693	0.764244924192037	0.819565978781724
gene-YDR504C	gene-YDR504C	23.4758977653242	0.24181097959983	0.812806037059738	0.297501456158671	0.766083696440861	0.821386946385986
gene-YLR314C	gene-YLR314C	623.572372830795	0.15438243890234	0.520252601364306	0.296745155137118	0.766661080102175	0.821855045832213
gene-YER180C-A	gene-YER180C-A	41.904862977816	0.184468862053252	0.625439287234216	0.294942875860901	0.768037517838893	0.823179396185387
